Dataset,Mouse ID,Laser,Speed,Intensity,Fit Lifetime,Empirical Lifetime
20220330_1610_RvR_003,1610,3,0.0,261613.0,2.5276907134367703,4.20373018934574
20220330_1610_RvR_003,1610,3,13.359350000000001,305508.0,2.56138702138411,4.2539179386706
20220330_1610_RvR_003,1610,3,11.132816666666667,303750.0,2.56635875888583,4.25828513658457
20220330_1610_RvR_003,1610,3,13.359383333333334,307732.0,2.58130964067523,4.27122980415347
20220404_1629_RvR_003,1629,3,0.0,148896.5,2.45556713851536,4.211382578146351
20220404_1629_RvR_003,1629,3,0.0,148754.5,2.451226290856475,4.208246787906186
20220404_1629_RvR_003,1629,3,0.0,147166.5,2.44755864310517,4.203035578962415
20220404_1629_RvR_003,1629,3,0.0,147612.0,2.45151053168198,4.208068361168345
20220404_1629_RvR_003,1629,3,0.0,149261.0,2.45094089645292,4.209485440304915
20220404_1629_RvR_003,1629,3,0.0,146992.0,2.446955015010655,4.203489003719755
20220404_1629_RvR_003,1629,3,0.0,148781.5,2.4572842438271403,4.215022031624649
20220404_1629_RvR_003,1629,3,0.0,148991.0,2.45345232544595,4.21519782670149
20220404_1629_RvR_003,1629,3,0.0,147796.0,2.45281737678939,4.21088276750302
20220404_1629_RvR_003,1629,3,0.0,146585.0,2.4500354825967,4.20846733733486
20220404_1629_RvR_003,1629,3,0.0,146772.0,2.45067478882061,4.209147579918319
20220404_1629_RvR_003,1629,3,0.0,145778.0,2.44769447521197,4.20896297448201
20220404_1629_RvR_003,1629,3,0.0,145424.0,2.45059010235254,4.2061983478903695
20220404_1629_RvR_003,1629,3,0.0,145442.0,2.45182883368697,4.21165888187657
20220404_1629_RvR_003,1629,3,0.0,142998.0,2.44688955371463,4.20243330956109
20220404_1629_RvR_003,1629,3,0.0,144754.0,2.44987869707862,4.2078712808578596
20220404_1629_RvR_003,1629,3,0.0,146774.0,2.45258948706617,4.2095598887316
20220404_1629_RvR_003,1629,3,0.0,143817.0,2.44651703085931,4.20238936239427
20220404_1629_RvR_003,1629,3,0.0,143855.5,2.4450223482222797,4.20422420657468
20220404_1629_RvR_003,1629,3,0.0,142768.0,2.4463555724471404,4.2000985553407295
20220404_1629_RvR_003,1629,3,0.0,142607.0,2.44631304357057,4.20129117973104
20220404_1629_RvR_003,1629,3,0.0,151841.5,2.47191021084975,4.240814255481874
20220404_1629_RvR_003,1629,3,0.0,153967.0,2.48150680022601,4.25684363605002
20220404_1629_RvR_003,1629,3,13.67747142857143,168130.0,2.50258778638202,4.282384827607885
20220404_1629_RvR_003,1629,3,15.585928571428571,168675.0,2.47826633400586,4.27030917812338
20220404_1629_RvR_003,1629,3,12.9883,170255.0,2.4917476444216002,4.272010117820201
20220404_1629_RvR_003,1629,3,14.101566666666667,170574.5,2.51198247528318,4.279259015241514
20220404_1629_RvR_003,1629,3,14.101566666666667,170414.0,2.49285064801994,4.27498101824236
20220404_1629_RvR_003,1629,3,13.995514285714286,170097.0,2.50777317151432,4.281794226209169
20220404_1629_RvR_003,1629,3,15.957,170353.5,2.499149821537925,4.273886288628395
20220404_1629_RvR_003,1629,3,18.5547,172584.0,2.49825673527575,4.276212249866164
20220404_1629_RvR_003,1629,3,13.359383333333334,173063.5,2.5027626855656897,4.279340514098536
20220404_1629_RvR_003,1629,3,15.214833333333335,169951.0,2.50366859233755,4.27649626783482
